# Extracted from http://www.earthbyte.org/Resources/ICONS/ch4.html#x1-960004.3.4
# latitude longitude sediment_thickness(meters)
-37.35000 290.95000 2630.14460
-37.35000 291.00000 2502.99144
-37.35000 291.05000 2401.89838
-37.35000 291.10000 2302.08111
-37.35000 291.15000 2200.06275
-37.35000 291.20000 2098.27304
-37.35000 291.25000 1994.43257
-37.35000 291.30000 1890.26237
-37.35000 291.35000 1803.85089
-37.35000 291.40000 1726.07017
-37.35000 291.45000 1642.54022
-37.35000 291.50000 1518.29565
-37.35000 291.55000 1440.69922
-37.35000 291.60000 1426.10705
-37.35000 291.65000 1416.16964
-37.35000 291.70000 1022.84384
-37.35000 291.75000 656.35026
-37.35000 291.80000 469.85412
-37.35000 291.85000 268.19968
-37.35000 291.90000 nan
-37.35000 291.95000 nan
-37.35000 292.00000 nan
-37.35000 292.05000 nan
-37.35000 292.10000 nan
-37.35000 292.15000 nan
-37.35000 292.20000 nan
-37.35000 292.25000 nan
-37.35000 292.30000 nan
-37.35000 292.35000 nan
-37.35000 292.40000 nan
-37.35000 292.45000 nan
-37.35000 292.50000 nan
-37.35000 292.55000 nan
-37.35000 292.60000 nan
-37.35000 292.65000 nan
-37.35000 292.70000 nan
-37.35000 292.75000 nan
-37.35000 292.80000 nan
-37.35000 292.85000 nan
-37.35000 292.90000 nan
-37.35000 292.95000 nan
-37.35000 293.00000 nan
-37.35000 293.05000 nan
-37.35000 293.10000 nan
-37.35000 293.15000 nan
-37.35000 293.20000 nan
-37.35000 293.25000 nan
-37.35000 293.30000 nan
-37.35000 293.35000 nan
-37.35000 293.40000 nan
-37.35000 293.45000 nan
-37.35000 293.50000 nan
-37.35000 293.55000 nan
-37.35000 293.60000 nan
-37.35000 293.65000 nan
-37.30000 289.15000 nan
-37.30000 289.20000 nan
-37.30000 289.25000 nan
-37.30000 289.30000 nan
-37.30000 289.35000 nan
-37.30000 289.40000 nan
-37.30000 289.45000 nan
-37.30000 289.50000 nan
-37.30000 289.55000 nan
-37.30000 289.60000 2084.97190
-37.30000 289.65000 3219.87844
-37.30000 289.70000 3699.51558
-37.30000 289.75000 3842.57388
-37.30000 289.80000 3878.89814
-37.30000 289.85000 3905.33042
-37.30000 289.90000 3924.54576
-37.30000 289.95000 3953.70126
-37.30000 290.00000 4010.44559
-37.30000 290.05000 4020.10775
-37.30000 290.10000 4026.49498
-37.30000 290.15000 4041.00132
-37.30000 290.20000 4045.49694
-37.30000 290.25000 4039.03008
-37.30000 290.30000 4018.23425
-37.30000 290.35000 3968.61172
-37.30000 290.40000 3869.82560
-37.30000 290.45000 3756.58846
-37.30000 290.50000 3650.77353
-37.30000 290.55000 3552.03414
-37.30000 290.60000 3449.05424
-37.30000 290.65000 3309.41010
-37.30000 290.70000 3166.36586
-37.30000 290.75000 3017.00115
-37.30000 290.80000 2889.28151
-37.30000 290.85000 2765.75303
-37.30000 290.90000 2643.00966
-37.30000 290.95000 2521.74568
-37.30000 291.00000 2402.60506
-37.30000 291.05000 2294.30032
-37.30000 291.10000 2189.77857
-37.30000 291.15000 2090.26933
-37.30000 291.20000 1996.25158
-37.30000 291.25000 1897.56262
-37.30000 291.30000 1783.91194
-37.30000 291.35000 1653.89466
-37.30000 291.40000 1545.08936
-37.30000 291.45000 1450.21939
-37.30000 291.50000 1206.77102
-37.30000 291.55000 1066.20395
-37.30000 291.60000 995.23890
-37.30000 291.65000 879.54187
-37.30000 291.70000 531.58450
-37.30000 291.75000 119.14492
-37.30000 291.80000 36.56363
-37.30000 291.85000 nan
-37.30000 291.90000 nan
-37.30000 291.95000 nan
-37.30000 292.00000 nan
-37.30000 292.05000 nan
-37.30000 292.10000 nan
-37.30000 292.15000 nan
-37.30000 292.20000 nan
-37.30000 292.25000 nan
-37.30000 292.30000 nan
-37.30000 292.35000 nan
-37.30000 292.40000 nan
-37.30000 292.45000 nan
-37.30000 292.50000 nan
-37.30000 292.55000 nan
-37.30000 292.60000 nan
-37.30000 292.65000 nan
-37.30000 292.70000 nan
-37.30000 292.75000 nan
-37.30000 292.80000 nan
-37.30000 292.85000 nan
-37.30000 292.90000 nan
-37.30000 292.95000 nan
-37.30000 293.00000 nan
-37.30000 293.05000 nan
-37.30000 293.10000 nan
-37.30000 293.15000 nan
-37.30000 293.20000 nan
-37.30000 293.25000 nan
-37.30000 293.30000 nan
-37.30000 293.35000 nan
-37.30000 293.40000 nan
-37.30000 293.45000 nan
-37.30000 293.50000 nan
-37.30000 293.55000 nan
-37.30000 293.60000 nan
-37.30000 293.65000 nan
-37.25000 289.15000 nan
-37.25000 289.20000 nan
-37.25000 289.25000 nan
-37.25000 289.30000 nan
-37.25000 289.35000 nan
-37.25000 289.40000 nan
-37.25000 289.45000 nan
-37.25000 289.50000 nan
-37.25000 289.55000 nan
-37.25000 289.60000 2467.49258
-37.25000 289.65000 3304.19350
-37.25000 289.70000 3564.40687
-37.25000 289.75000 3634.38272
-37.25000 289.80000 3650.96760
-37.25000 289.85000 3665.14897
-37.25000 289.90000 3683.33483
-37.25000 289.95000 3714.02287
-37.25000 290.00000 3762.48980
-37.25000 290.05000 3789.30664
-37.25000 290.10000 3807.64508
-37.25000 290.15000 3825.12164
-37.25000 290.20000 3834.93757
-37.25000 290.25000 3833.41551
-37.25000 290.30000 3815.84835
-37.25000 290.35000 3768.59283
-37.25000 290.40000 3687.41250
-37.25000 290.45000 3594.73276
-37.25000 290.50000 3501.07861
-37.25000 290.55000 3404.48046
-37.25000 290.60000 3295.12119
-37.25000 290.65000 3167.07516
-37.25000 290.70000 3032.29856
-37.25000 290.75000 2891.85429
-37.25000 290.80000 2762.51888
-37.25000 290.85000 2641.78300
-37.25000 290.90000 2528.31340
-37.25000 290.95000 2418.25986
-37.25000 291.00000 2305.72295
-37.25000 291.05000 2192.97743
-37.25000 291.10000 2080.21426
-37.25000 291.15000 1976.31538
-37.25000 291.20000 1884.05609
-37.25000 291.25000 1789.62088
-37.25000 291.30000 1653.78952
-37.25000 291.35000 1427.64568
-37.25000 291.40000 1242.52427
-37.25000 291.45000 1174.71015
-37.25000 291.50000 726.69971
-37.25000 291.55000 582.26657
-37.25000 291.60000 528.62561
-37.25000 291.65000 425.69149
-37.25000 291.70000 200.95873
-37.25000 291.75000 nan
-37.25000 291.80000 nan
-37.25000 291.85000 nan
-37.25000 291.90000 nan
-37.25000 291.95000 nan
-37.25000 292.00000 nan
-37.25000 292.05000 nan
-37.25000 292.10000 nan
-37.25000 292.15000 nan
-37.25000 292.20000 nan
-37.25000 292.25000 nan
-37.25000 292.30000 nan
-37.25000 292.35000 nan
-37.25000 292.40000 nan
-37.25000 292.45000 nan
-37.25000 292.50000 nan
-37.25000 292.55000 nan
-37.25000 292.60000 nan
-37.25000 292.65000 nan
-37.25000 292.70000 nan
-37.25000 292.75000 nan
-37.25000 292.80000 nan
-37.25000 292.85000 nan
-37.25000 292.90000 nan
-37.25000 292.95000 nan
-37.25000 293.00000 nan
-37.25000 293.05000 nan
-37.25000 293.10000 nan
-37.25000 293.15000 nan
-37.25000 293.20000 nan
-37.25000 293.25000 nan
-37.25000 293.30000 nan
-37.25000 293.35000 nan
-37.25000 293.40000 nan
-37.25000 293.45000 nan
-37.25000 293.50000 nan
-37.25000 293.55000 nan
-37.25000 293.60000 nan
-37.25000 293.65000 nan
-37.20000 289.15000 nan
-37.20000 289.20000 nan
-37.20000 289.25000 nan
-37.20000 289.30000 nan
-37.20000 289.35000 nan
-37.20000 289.40000 nan
-37.20000 289.45000 nan
-37.20000 289.50000 nan
-37.20000 289.55000 nan
-37.20000 289.60000 1514.75418
-37.20000 289.65000 3028.26118
-37.20000 289.70000 3398.22030
-37.20000 289.75000 3402.07767
-37.20000 289.80000 3402.01902
-37.20000 289.85000 3413.01584
-37.20000 289.90000 3433.51316
-37.20000 289.95000 3467.46206
-37.20000 290.00000 3521.47198
-37.20000 290.05000 3561.47575
-37.20000 290.10000 3592.11636
-37.20000 290.15000 3616.56737
-37.20000 290.20000 3633.68440
-37.20000 290.25000 3639.43195
-37.20000 290.30000 3630.50985
-37.20000 290.35000 3585.05583
-37.20000 290.40000 3512.76088
-37.20000 290.45000 3436.41663
-37.20000 290.50000 3351.46379
-37.20000 290.55000 3255.27620
-37.20000 290.60000 3143.46027
-37.20000 290.65000 3024.92523
-37.20000 290.70000 2898.69714
-37.20000 290.75000 2766.61158
-37.20000 290.80000 2638.41081
-37.20000 290.85000 2523.29540
-37.20000 290.90000 2423.54512
-37.20000 290.95000 2322.38913
-37.20000 291.00000 2214.13827
-37.20000 291.05000 2097.78833
-37.20000 291.10000 1970.46673
-37.20000 291.15000 1852.57041
-37.20000 291.20000 1754.33564
-37.20000 291.25000 1668.06579
-37.20000 291.30000 1520.04552
-37.20000 291.35000 1084.79238
-37.20000 291.40000 645.15042
-37.20000 291.45000 392.63940
-37.20000 291.50000 nan
-37.20000 291.55000 54.74281
-37.20000 291.60000 114.44259
-37.20000 291.65000 82.44324
-37.20000 291.70000 nan
-37.20000 291.75000 nan
-37.20000 291.80000 nan
-37.20000 291.85000 nan
-37.20000 291.90000 nan
-37.20000 291.95000 nan
-37.20000 292.00000 nan
-37.20000 292.05000 nan
-37.20000 292.10000 nan
-37.20000 292.15000 nan
-37.20000 292.20000 nan
-37.20000 292.25000 nan
-37.20000 292.30000 nan
-37.20000 292.35000 nan
-37.20000 292.40000 nan
-37.20000 292.45000 nan
-37.20000 292.50000 nan
-37.20000 292.55000 nan
-37.20000 292.60000 nan
-37.20000 292.65000 nan
-37.20000 292.70000 nan
-37.20000 292.75000 nan
-37.20000 292.80000 nan
-37.20000 292.85000 nan
-37.20000 292.90000 nan
-37.20000 292.95000 nan
-37.20000 293.00000 nan
-37.20000 293.05000 nan
-37.20000 293.10000 nan
-37.20000 293.15000 nan
-37.20000 293.20000 nan
-37.20000 293.25000 nan
-37.20000 293.30000 nan
-37.20000 293.35000 nan
-37.20000 293.40000 nan
-37.20000 293.45000 nan
-37.20000 293.50000 nan
-37.20000 293.55000 nan
-37.20000 293.60000 nan
-37.20000 293.65000 nan
-37.15000 289.15000 nan
-37.15000 289.20000 nan
-37.15000 289.25000 nan
-37.15000 289.30000 nan
-37.15000 289.35000 nan
-37.15000 289.40000 nan
-37.15000 289.45000 nan
-37.15000 289.50000 nan
-37.15000 289.55000 nan
-37.15000 289.60000 570.15026
-37.15000 289.65000 2970.75820
-37.15000 289.70000 3213.65285
-37.15000 289.75000 3106.41074
-37.15000 289.80000 3128.78680
-37.15000 289.85000 3154.93250
-37.15000 289.90000 3188.21287
-37.15000 289.95000 3250.08821
-37.15000 290.00000 3302.98662
-37.15000 290.05000 3345.98827
-37.15000 290.10000 3386.13415
-37.15000 290.15000 3418.89048
-37.15000 290.20000 3444.92173
-37.15000 290.25000 3458.31823
-37.15000 290.30000 3466.21227
-37.15000 290.35000 3422.81938
-37.15000 290.40000 3360.53133
-37.15000 290.45000 3291.06569
-37.15000 290.50000 3212.65364
-37.15000 290.55000 3119.44270
-37.15000 290.60000 3002.80285
-37.15000 290.65000 2892.73596
-37.15000 290.70000 2773.91458
-37.15000 290.75000 2647.97044
-37.15000 290.80000 2523.02790
-37.15000 290.85000 2423.89321
-37.15000 290.90000 2331.42328
-37.15000 290.95000 2234.81727
-37.15000 291.00000 2126.84488
-37.15000 291.05000 2006.08134
-37.15000 291.10000 1854.01845
-37.15000 291.15000 1705.03044
-37.15000 291.20000 1572.31522
-37.15000 291.25000 1477.92959
-37.15000 291.30000 1387.48014
-37.15000 291.35000 705.15573
-37.15000 291.40000 43.06531
-37.15000 291.45000 nan
-37.15000 291.50000 nan
-37.15000 291.55000 nan
-37.15000 291.60000 nan
-37.15000 291.65000 nan
-37.15000 291.70000 nan
-37.15000 291.75000 nan
-37.15000 291.80000 nan
-37.15000 291.85000 nan
-37.15000 291.90000 nan
-37.15000 291.95000 nan
-37.15000 292.00000 nan
-37.15000 292.05000 nan
-37.15000 292.10000 nan
-37.15000 292.15000 nan
-37.15000 292.20000 nan
-37.15000 292.25000 nan
-37.15000 292.30000 nan
-37.15000 292.35000 nan
-37.15000 292.40000 nan
-37.15000 292.45000 nan
-37.15000 292.50000 nan
-37.15000 292.55000 nan
-37.15000 292.60000 nan
-37.15000 292.65000 nan
-37.15000 292.70000 nan
-37.15000 292.75000 nan
-37.15000 292.80000 nan
-37.15000 292.85000 nan
-37.15000 292.90000 nan
-37.15000 292.95000 nan
-37.15000 293.00000 nan
-37.15000 293.05000 nan
-37.15000 293.10000 nan
-37.15000 293.15000 nan
-37.15000 293.20000 nan
-37.15000 293.25000 nan
-37.15000 293.30000 nan
-37.15000 293.35000 nan
-37.15000 293.40000 nan
-37.15000 293.45000 nan
-37.15000 293.50000 nan
-37.15000 293.55000 nan
-37.15000 293.60000 nan
-37.15000 293.65000 nan
-37.10000 289.15000 nan
-37.10000 289.20000 nan
-37.10000 289.25000 nan
-37.10000 289.30000 nan
-37.10000 289.35000 nan
-37.10000 289.40000 nan
-37.10000 289.45000 nan
-37.10000 289.50000 nan
-37.10000 289.55000 nan
-37.10000 289.60000 513.91065
-37.10000 289.65000 2085.91723
-37.10000 289.70000 2670.99380
-37.10000 289.75000 2817.83080
-37.10000 289.80000 2881.03223
-37.10000 289.85000 2910.91633
-37.10000 289.90000 2947.29185
-37.10000 289.95000 3048.54298
-37.10000 290.00000 3099.37930
-37.10000 290.05000 3141.49570
-37.10000 290.10000 3195.33396
-37.10000 290.15000 3241.46032
-37.10000 290.20000 3274.56808
-37.10000 290.25000 3292.44208
-37.10000 290.30000 3295.69888
-37.10000 290.35000 3266.26730
-37.10000 290.40000 3216.85600
-37.10000 290.45000 3155.83086
-37.10000 290.50000 3087.18252
-37.10000 290.55000 3006.27470
-37.10000 290.60000 2893.29219
-37.10000 290.65000 2780.04265
-37.10000 290.70000 2664.15548
-37.10000 290.75000 2546.02122
-37.10000 290.80000 2435.69183
-37.10000 290.85000 2340.19327
-37.10000 290.90000 2249.60995
-37.10000 290.95000 2152.43173
-37.10000 291.00000 2033.01239
-37.10000 291.05000 1891.52408
-37.10000 291.10000 1721.82667
-37.10000 291.15000 1526.00408
-37.10000 291.20000 1286.17537
-37.10000 291.25000 1009.90975
-37.10000 291.30000 686.56707
-37.10000 291.35000 282.29141
-37.10000 291.40000 nan
-37.10000 291.45000 nan
-37.10000 291.50000 nan
-37.10000 291.55000 nan
-37.10000 291.60000 nan
-37.10000 291.65000 nan
-37.10000 291.70000 nan
-37.10000 291.75000 nan
-37.10000 291.80000 nan
-37.10000 291.85000 nan
-37.10000 291.90000 nan
-37.10000 291.95000 nan
-37.10000 292.00000 nan
-37.10000 292.05000 nan
-37.10000 292.10000 nan
-37.10000 292.15000 nan
-37.10000 292.20000 nan
-37.10000 292.25000 nan
-37.10000 292.30000 nan
-37.10000 292.35000 nan
-37.10000 292.40000 nan
-37.10000 292.45000 nan
-37.10000 292.50000 nan
-37.10000 292.55000 nan
-37.10000 292.60000 nan
-37.10000 292.65000 nan
-37.10000 292.70000 nan
-37.10000 292.75000 nan
-37.10000 292.80000 nan
-37.10000 292.85000 nan
-37.10000 292.90000 nan
-37.10000 292.95000 nan
-37.10000 293.00000 nan
-37.10000 293.05000 nan
-37.10000 293.10000 nan
-37.10000 293.15000 nan
-37.10000 293.20000 nan
-37.10000 293.25000 nan
-37.10000 293.30000 nan
-37.10000 293.35000 nan
-37.10000 293.40000 nan
-37.10000 293.45000 nan
-37.10000 293.50000 nan
-37.10000 293.55000 nan
-37.10000 293.60000 nan
-37.10000 293.65000 nan
-37.05000 289.15000 nan
-37.05000 289.20000 nan
-37.05000 289.25000 nan
-37.05000 289.30000 nan
-37.05000 289.35000 nan
-37.05000 289.40000 nan
-37.05000 289.45000 nan
-37.05000 289.50000 nan
-37.05000 289.55000 nan
-37.05000 289.60000 399.26147
-37.05000 289.65000 1573.86339
-37.05000 289.70000 2264.10985
-37.05000 289.75000 2566.84422
-37.05000 289.80000 2670.97712
-37.05000 289.85000 2701.47133
-37.05000 289.90000 2759.89771
-37.05000 289.95000 2844.23733
-37.05000 290.00000 2905.73001
-37.05000 290.05000 2950.14858
-37.05000 290.10000 3026.11589
-37.05000 290.15000 3085.41703
-37.05000 290.20000 3123.75998
-37.05000 290.25000 3142.78221
-37.05000 290.30000 3145.90764
-37.05000 290.35000 3125.12493
-37.05000 290.40000 3085.20865
-37.05000 290.45000 3029.68884
-37.05000 290.50000 2966.58087
-37.05000 290.55000 2887.43520
-37.05000 290.60000 2785.84838
-37.05000 290.65000 2676.18084
-37.05000 290.70000 2565.54246
-37.05000 290.75000 2453.05419
-37.05000 290.80000 2354.76351
-37.05000 290.85000 2263.23843
-37.05000 290.90000 2173.26331
-37.05000 290.95000 2073.86708
-37.05000 291.00000 1935.59647
-37.05000 291.05000 1774.86110
-37.05000 291.10000 1594.09738
-37.05000 291.15000 1368.99018
-37.05000 291.20000 1018.00263
-37.05000 291.25000 569.08119
-37.05000 291.30000 49.07703
-37.05000 291.35000 nan
-37.05000 291.40000 nan
-37.05000 291.45000 nan
-37.05000 291.50000 nan
-37.05000 291.55000 nan
-37.05000 291.60000 nan
-37.05000 291.65000 nan
-37.05000 291.70000 nan
-37.05000 291.75000 nan
-37.05000 291.80000 nan
-37.05000 291.85000 nan
-37.05000 291.90000 nan
-37.05000 291.95000 nan
-37.05000 292.00000 nan
-37.05000 292.05000 nan
-37.05000 292.10000 nan
-37.05000 292.15000 nan
-37.05000 292.20000 nan
-37.05000 292.25000 nan
-37.05000 292.30000 nan
-37.05000 292.35000 nan
-37.05000 292.40000 nan
-37.05000 292.45000 nan
-37.05000 292.50000 nan
-37.05000 292.55000 nan
-37.05000 292.60000 nan
-37.05000 292.65000 nan
-37.05000 292.70000 nan
-37.05000 292.75000 nan
-37.05000 292.80000 nan
-37.05000 292.85000 nan
-37.05000 292.90000 nan
-37.05000 292.95000 nan
-37.05000 293.00000 nan
-37.05000 293.05000 nan
-37.05000 293.10000 nan
-37.05000 293.15000 nan
-37.05000 293.20000 nan
-37.05000 293.25000 nan
-37.05000 293.30000 nan
-37.05000 293.35000 nan
-37.05000 293.40000 nan
-37.05000 293.45000 nan
-37.05000 293.50000 nan
-37.05000 293.55000 nan
-37.05000 293.60000 nan
-37.05000 293.65000 nan
-37.00000 289.15000 nan
-37.00000 289.20000 nan
-37.00000 289.25000 nan
-37.00000 289.30000 nan
-37.00000 289.35000 nan
-37.00000 289.40000 nan
-37.00000 289.45000 nan
-37.00000 289.50000 nan
-37.00000 289.55000 nan
-37.00000 289.60000 274.70970
-37.00000 289.65000 1411.10396
-37.00000 289.70000 2116.48297
-37.00000 289.75000 2455.25026
-37.00000 289.80000 2536.56507
-37.00000 289.85000 2526.31330
-37.00000 289.90000 2600.66438
-37.00000 289.95000 2678.37691
-37.00000 290.00000 2758.64410
-37.00000 290.05000 2828.25375
-37.00000 290.10000 2901.68142
-37.00000 290.15000 2960.22058
-37.00000 290.20000 2997.78676
-37.00000 290.25000 3014.69350
-37.00000 290.30000 3020.44368
-37.00000 290.35000 3004.85086
-37.00000 290.40000 2972.90516
-37.00000 290.45000 2924.20983
-37.00000 290.50000 2862.40816
-37.00000 290.55000 2784.54447
-37.00000 290.60000 2689.10694
-37.00000 290.65000 2583.23717
-37.00000 290.70000 2482.36823
-37.00000 290.75000 2379.81224
-37.00000 290.80000 2283.25391
-37.00000 290.85000 2189.92329
-37.00000 290.90000 2092.70668
-37.00000 290.95000 1974.52354
-37.00000 291.00000 1815.77468
-37.00000 291.05000 1633.08930
-37.00000 291.10000 1455.64032
-37.00000 291.15000 1265.70833
-37.00000 291.20000 852.18692
-37.00000 291.25000 406.98636
-37.00000 291.30000 12.09307
-37.00000 291.35000 nan
-37.00000 291.40000 nan
-37.00000 291.45000 nan
-37.00000 291.50000 nan
-37.00000 291.55000 nan
-37.00000 291.60000 nan
-37.00000 291.65000 nan
-37.00000 291.70000 nan
-37.00000 291.75000 nan
-37.00000 291.80000 nan
-37.00000 291.85000 nan
-37.00000 291.90000 nan
-37.00000 291.95000 nan
-37.00000 292.00000 nan
-37.00000 292.05000 nan
-37.00000 292.10000 nan
-37.00000 292.15000 nan
-37.00000 292.20000 nan
-37.00000 292.25000 nan
-37.00000 292.30000 nan
-37.00000 292.35000 nan
-37.00000 292.40000 nan
-37.00000 292.45000 nan
-37.00000 292.50000 nan
-37.00000 292.55000 nan
-37.00000 292.60000 nan
-37.00000 292.65000 nan
-37.00000 292.70000 nan
-37.00000 292.75000 nan
-37.00000 292.80000 nan
-37.00000 292.85000 nan
-37.00000 292.90000 nan
-37.00000 292.95000 nan
-37.00000 293.00000 nan
-37.00000 293.05000 nan
-37.00000 293.10000 nan
-37.00000 293.15000 nan
-37.00000 293.20000 nan
-37.00000 293.25000 nan
-37.00000 293.30000 nan
-37.00000 293.35000 nan
-37.00000 293.40000 nan
-37.00000 293.45000 nan
-37.00000 293.50000 nan
-37.00000 293.55000 nan
-37.00000 293.60000 nan
-37.00000 293.65000 nan
-36.95000 289.15000 nan
-36.95000 289.20000 nan
-36.95000 289.25000 nan
-36.95000 289.30000 nan
-36.95000 289.35000 nan
-36.95000 289.40000 nan
-36.95000 289.45000 nan
-36.95000 289.50000 nan
-36.95000 289.55000 nan
-36.95000 289.60000 326.58362
-36.95000 289.65000 1612.59389
-36.95000 289.70000 2206.18486
-36.95000 289.75000 2485.23283
-36.95000 289.80000 2498.33417
-36.95000 289.85000 2480.48472
-36.95000 289.90000 2511.92236
-36.95000 289.95000 2558.06875
-36.95000 290.00000 2651.97039
-36.95000 290.05000 2735.53514
-36.95000 290.10000 2807.66058
-36.95000 290.15000 2863.28650
-36.95000 290.20000 2899.95551
-36.95000 290.25000 2918.50019
-36.95000 290.30000 2922.87397
-36.95000 290.35000 2909.91116
-36.95000 290.40000 2880.88799
-36.95000 290.45000 2835.83260
-36.95000 290.50000 2775.89321
-36.95000 290.55000 2700.45614
-36.95000 290.60000 2610.49342
-36.95000 290.65000 2513.04054
-36.95000 290.70000 2414.85596
-36.95000 290.75000 2315.60302
-36.95000 290.80000 2217.95464
-36.95000 290.85000 2119.87615
-36.95000 290.90000 2012.72893
-36.95000 290.95000 1867.49697
-36.95000 291.00000 1662.87303
-36.95000 291.05000 1416.08334
-36.95000 291.10000 1198.80319
-36.95000 291.15000 1094.59400
-36.95000 291.20000 626.32871
-36.95000 291.25000 255.54585
-36.95000 291.30000 nan
-36.95000 291.35000 nan
-36.95000 291.40000 nan
-36.95000 291.45000 nan
-36.95000 291.50000 nan
-36.95000 291.55000 nan
-36.95000 291.60000 nan
-36.95000 291.65000 nan
-36.95000 291.70000 nan
-36.95000 291.75000 nan
-36.95000 291.80000 nan
-36.95000 291.85000 nan
-36.95000 291.90000 nan
-36.95000 291.95000 nan
-36.95000 292.00000 nan
-36.95000 292.05000 nan
-36.95000 292.10000 nan
-36.95000 292.15000 nan
-36.95000 292.20000 nan
-36.95000 292.25000 nan
-36.95000 292.30000 nan
-36.95000 292.35000 nan
-36.95000 292.40000 nan
-36.95000 292.45000 nan
-36.95000 292.50000 nan
-36.95000 292.55000 nan
-36.95000 292.60000 nan
-36.95000 292.65000 nan
-36.95000 292.70000 nan
-36.95000 292.75000 nan
-36.95000 292.80000 nan
-36.95000 292.85000 nan
-36.95000 292.90000 nan
-36.95000 292.95000 nan
-36.95000 293.00000 nan
-36.95000 293.05000 nan
-36.95000 293.10000 nan
-36.95000 293.15000 nan
-36.95000 293.20000 nan
-36.95000 293.25000 nan
-36.95000 293.30000 nan
-36.95000 293.35000 nan
-36.95000 293.40000 nan
-36.95000 293.45000 nan
-36.95000 293.50000 nan
-36.95000 293.55000 nan
-36.95000 293.60000 nan
-36.95000 293.65000 nan
-36.90000 289.15000 nan
-36.90000 289.20000 nan
-36.90000 289.25000 nan
-36.90000 289.30000 nan
-36.90000 289.35000 nan
-36.90000 289.40000 nan
-36.90000 289.45000 nan
-36.90000 289.50000 nan
-36.90000 289.55000 nan
-36.90000 289.60000 487.17976
-36.90000 289.65000 2028.96953
-36.90000 289.70000 2280.72762
-36.90000 289.75000 2385.69689
-36.90000 289.80000 2409.67727
-36.90000 289.85000 2424.08061
-36.90000 289.90000 2460.38914
-36.90000 289.95000 2512.68101
-36.90000 290.00000 2593.95432
-36.90000 290.05000 2672.43648
-36.90000 290.10000 2738.90638
-36.90000 290.15000 2789.83259
-36.90000 290.20000 2824.03779
-36.90000 290.25000 2842.07606
-36.90000 290.30000 2845.39819
-36.90000 290.35000 2833.29296
-36.90000 290.40000 2805.95565
-36.90000 290.45000 2763.44395
-36.90000 290.50000 2706.01797
-36.90000 290.55000 2633.36039
-36.90000 290.60000 2546.36478
-36.90000 290.65000 2454.36263
-36.90000 290.70000 2357.74541
-36.90000 290.75000 2258.78811
-36.90000 290.80000 2158.25272
-36.90000 290.85000 2053.68900
-36.90000 290.90000 1939.35776
-36.90000 290.95000 1766.27994
-36.90000 291.00000 1491.90891
-36.90000 291.05000 1096.08042
-36.90000 291.10000 607.33771
-36.90000 291.15000 128.56650
-36.90000 291.20000 89.40339
-36.90000 291.25000 nan
-36.90000 291.30000 nan
-36.90000 291.35000 nan
-36.90000 291.40000 nan
-36.90000 291.45000 nan
-36.90000 291.50000 nan
-36.90000 291.55000 nan
-36.90000 291.60000 nan
-36.90000 291.65000 nan
-36.90000 291.70000 nan
-36.90000 291.75000 nan
-36.90000 291.80000 nan
-36.90000 291.85000 nan
-36.90000 291.90000 nan
-36.90000 291.95000 nan
-36.90000 292.00000 nan
-36.90000 292.05000 nan
-36.90000 292.10000 nan
-36.90000 292.15000 nan
-36.90000 292.20000 nan
-36.90000 292.25000 nan
-36.90000 292.30000 nan
-36.90000 292.35000 nan
-36.90000 292.40000 nan
-36.90000 292.45000 nan
-36.90000 292.50000 nan
-36.90000 292.55000 nan
-36.90000 292.60000 nan
-36.90000 292.65000 nan
-36.90000 292.70000 nan
-36.90000 292.75000 nan
-36.90000 292.80000 nan
-36.90000 292.85000 nan
-36.90000 292.90000 nan
-36.90000 292.95000 nan
-36.90000 293.00000 nan
-36.90000 293.05000 nan
-36.90000 293.10000 nan
-36.90000 293.15000 nan
-36.90000 293.20000 nan
-36.90000 293.25000 nan
-36.90000 293.30000 nan
-36.90000 293.35000 nan
-36.90000 293.40000 nan
-36.90000 293.45000 nan
-36.90000 293.50000 nan
-36.90000 293.55000 nan
-36.90000 293.60000 nan
-36.90000 293.65000 nan
-36.85000 289.15000 nan
-36.85000 289.20000 nan
-36.85000 289.25000 nan
-36.85000 289.30000 nan
-36.85000 289.35000 nan
-36.85000 289.40000 nan
-36.85000 289.45000 nan
-36.85000 289.50000 nan
-36.85000 289.55000 nan
-36.85000 289.60000 nan
-36.85000 289.65000 1252.13182
-36.85000 289.70000 1849.93219
-36.85000 289.75000 2127.08402
-36.85000 289.80000 2262.69913
-36.85000 289.85000 2345.79110
-36.85000 289.90000 2414.72960
-36.85000 289.95000 2479.63119
-36.85000 290.00000 2559.40866
-36.85000 290.05000 2631.25658
-36.85000 290.10000 2690.42850
-36.85000 290.15000 2735.38947
-36.85000 290.20000 2765.65456
-36.85000 290.25000 2781.50892
-36.85000 290.30000 2783.48732
-36.85000 290.35000 2771.44742
-36.85000 290.40000 2745.38207
-36.85000 290.45000 2705.36113
-36.85000 290.50000 2651.43728
-36.85000 290.55000 2583.30750
-36.85000 290.60000 2501.13964
-36.85000 290.65000 2407.68313
-36.85000 290.70000 2309.59725
-36.85000 290.75000 2209.49769
-36.85000 290.80000 2105.95894
-36.85000 290.85000 1994.63534
-36.85000 290.90000 1888.33344
-36.85000 290.95000 1711.15136
-36.85000 291.00000 1401.04210
-36.85000 291.05000 902.72510
-36.85000 291.10000 275.59566
-36.85000 291.15000 nan
